id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,_row,heuristic_filtered,matched_pattern,is_ori,is_target
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   .",price,NUM|[price],5,"milk, eggs, groceries, items, products",products,"I love that for things you order regularly, you can establish a standing order for milk, eggs, etc.",318,True,False,False,False
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   .",price,NUM|[price],5,"5-star, 5-minute, 5-step, 5-level, 5-point",environment,"I love that for things you use regularly, you can follow a 5-step process to make your routine more efficient—milk, eggs, etc.",319,True,True,False,False
ss342,"i love that for things you order regularly you can establish a standing order and get a 5 % discount   milk , eggs , etc .   .",price,NUM|[price],5,"customer service, assistance, support, management, staff",service,"I love that for things you order regularly, the staff ensures everything is prepared smoothly, like milk, eggs, etc.",320,True,False,False,False
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,NUM|[price],75,"pet policy, pet fee, pet services, pet accommodations, pet-friendly options",products,"Dear Hyatt Place, if you are going to enforce a pet policy, then tell me that my pet isn't allowed through the front door and lobby.",321,False,False,False,False
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,NUM|[price],75,"fee policy, $75 charge, pet fee, pricing rule, cost",environment,"Dear Hyatt Place, if you are going to enforce a pet fee, then tell me that my pet isn't allowed through the front door and lobby.",322,True,False,False,False
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,NUM|[price],75,"policy, fee policy, service charge, pet policy, customer rules",service,"Dear Hyatt Place, if you are going to enforce a pet policy, then tell me that my pet isn't allowed through the front door and lobby.",323,False,False,False,False
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,NUM|[price],7,"tickets, admission, entry fee, passes, rides",products,"For admission, they offer a few attractions, but you might enjoy visiting Leeds Farm instead.",324,True,False,False,False
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,NUM|[price],7,"entry fee, admission cost, ticket price, $7, seven dollars",environment,"For seven dollars to get in the door, you can enjoy activities and attractions that make it a worthwhile experience compared to other options like Leeds Farm.",325,True,True,True,False
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,NUM|[price],7,"entry fee, admission cost, ticket price, service charge, customer experience",service,"For a better customer experience with more activities to enjoy, skip it and go to Leeds Farm.",326,True,False,False,False
ss365,first time customers get a 10 % coupon on their website,price,NUM|[price],10,"discount, offer, deal, promotion, savings",products,First-time customers get a special promotion on their website.,327,True,False,False,False
ss365,first time customers get a 10 % coupon on their website,price,NUM|[price],10,"welcoming, 10, atmosphere, ambiance, vibe",environment,First-time customers often praise the welcoming vibe of their website.,328,True,False,False,False
ss365,first time customers get a 10 % coupon on their website,price,NUM|[price],10,"customer support, assistance, service quality, staff interaction, helpfulness",service,First-time customers often praise the helpfulness they experience on their website.,329,True,False,False,False
ss381,very disappointed in the meals and price,price,NUM|[price],price,"menu, dishes, meals, food, ingredients",products,Very disappointed in the meals and selection.,330,True,False,False,False
ss381,very disappointed in the meals and price,price,NUM|[price],price,"atmosphere, ambiance, surroundings, setting, environment",environment,Very disappointed in the meals and surroundings.,331,True,False,False,False
ss381,very disappointed in the meals and price,price,NUM|[price],price,"service, staff, customer care, management, assistance",service,Very disappointed in the meals and customer care.,332,True,False,False,False
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,NUM|[price],price,"selection, variety, inventory, stock, assortment",products,"No real depth to their selection, but they will have at least something for everyone to choose from.",333,True,False,False,False
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,NUM|[price],price,"atmosphere, ambiance, surroundings, environment, vibe",environment,"No real depth to their selection, but the vibe is welcoming, and they will have at least something for everyone...",334,True,False,False,False
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,NUM|[price],price,"customer service, assistance, staff, support, service quality",service,"No real depth to their selection, but the customer service is excellent, and they will have at least something for everyone...",335,True,False,False,False
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,NUM|[price],prices,"items, goods, products, merchandise, inventory",products,"Also look for their sales, especially the dings & dents—the items are often barely hurt but still worth considering for their quality.",336,True,False,False,False
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,NUM|[price],prices,"store layout, atmosphere, shopping experience, environment, ambiance",environment,"Also look for their sales, especially the dings & dents – the games are often barely hurt, but the shopping experience is still enjoyable.",337,True,False,False,False
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,NUM|[price],prices,"customer service, assistance, staff, support, management",service,"Also look for their sales, especially the dings & dents – the staff is often helpful in finding items that are barely hurt but still worth considering.",338,True,False,False,False
ss400,even on a friday they had 2 $ off drafts .,price,NUM|[price],2 $,"draft selection, beer variety, drink options, beverage choices, craft beers",products,"Even on a Friday, they had an impressive draft selection.",339,True,False,False,False
ss400,even on a friday they had 2 $ off drafts .,price,NUM|[price],2 $,"happy hour, cozy vibe, lively atmosphere, welcoming setting, relaxed ambiance",environment,"Even on a Friday, they offered a relaxed ambiance perfect for unwinding.",340,True,False,False,False
ss400,even on a friday they had 2 $ off drafts .,price,NUM|[price],2 $,"happy hour, great service, attentive staff, friendly atmosphere, excellent bartending",service,"Even on a Friday, they had attentive staff making the experience enjoyable.",341,True,False,False,False
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,NUM|[price],500,"estimate, fee, amount, cost, charge",products,Other places I had called wanted to estimate the services before I even met the dr.,342,True,False,False,False
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,NUM|[price],500,"high cost, steep fee, expensive rates, pricing, costly",environment,Other places I had called wanted a steep fee before I even met the doctor.,343,True,False,False,False
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,NUM|[price],500,"consultation fee, service charge, appointment cost, initial fee, professional rate",service,Other places I had called required an initial fee before I even met the doctor.,344,True,False,False,False
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],45,"meal, portions, dishes, servings, food",products,Three of us enjoyed generous portions with large appetites.,345,True,True,False,True
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],45,"ambiance, atmosphere, surroundings, setting, vibe",environment,The atmosphere was perfect for a relaxing evening with the three of us.,346,True,True,True,False
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],45,"service fee, staff charge, gratuity, customer care, service quality",service,Customer care was excellent for three of us with large appetites.,347,True,True,False,True
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],three,"meals, portions, dishes, servings, plates",products,Three of us enjoyed generous portions with large appetites.,348,True,True,False,True
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],three,"ambiance, surroundings, atmosphere, setting, vibe",environment,The ambiance was perfect for the three of us with large appetites.,349,True,True,True,False
ss418,$ 45 for three of us with large appetites .,price,NUM|[price],three,"staff, service, assistance, team, servers",service,The staff was incredibly attentive to our needs throughout the meal.,350,True,False,False,False
ss419,they need to chill on their prices .,price,NUM|[price],prices,"items, goods, products, inventory, selection",products,They need to chill on their selection.,351,True,False,False,False
ss419,they need to chill on their prices .,price,NUM|[price],prices,"costs, pricing, atmosphere, vibes, surroundings",environment,They need to chill on their vibes.,352,True,False,False,False
ss419,they need to chill on their prices .,price,NUM|[price],prices,"customer service, staff attitude, service quality, assistance, management",service,They need to improve their customer service.,353,True,False,False,False
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,NUM|[price],9,"menu items, portions, dishes, meals, servings",products,Large selection of dishes with tons of food to choose from.,354,True,False,False,False
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,NUM|[price],9,"affordable, budget-friendly, cozy, welcoming, comfortable",environment,"Large selection of dishes served in a cozy and inviting setting, with plenty of food to enjoy.",355,True,False,False,False
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,NUM|[price],9,"service, staff, assistance, hospitality, management",service,Large selection of dishes with excellent hospitality and there is tons of food.,356,True,False,False,False
ss436,prices here are very reasonable !,price,NUM|[price],prices,"items, products, goods, selection, inventory",products,The selection here is excellent!,357,True,False,False,False
ss436,prices here are very reasonable !,price,NUM|[price],prices,"affordability, pricing, cost, rates, value",environment,The value of nature here is truly remarkable!,358,True,False,False,False
ss436,prices here are very reasonable !,price,NUM|[price],prices,"service, staff, assistance, customer care, support",service,The staff here are very attentive!,359,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],prices,"menu, dishes, items, options, buffet",products,The buffet lunch offers a thali-style selection of dishes.,360,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],prices,"cost, atmosphere, ambiance, setting, vibe",environment,The ambiance is quite inviting for a thali-style buffet lunch.,361,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],prices,"service charge, customer service, staff attention, dining experience, service quality",service,The dining experience is quite enjoyable with a thali-style buffet lunch.,362,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],8.99,"menu item, dish, meal option, buffet selection, food offering",products,The buffet selection includes a thali-style lunch with various options.,363,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],8.99,"ambiance, atmosphere, surroundings, decor, vibe",environment,The vibe is quite inviting with a thali-style buffet lunch.,364,True,False,False,False
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,NUM|[price],8.99,"service fee, staff charge, customer care, assistance cost, service quality",service,The customer care at $8.99 for a thali-style buffet lunch is commendable.,365,True,True,True,False
ss451,they have some great offers going on now with even 70 % off on some items .,price,NUM|[price],70,"discounted items, product selection, variety, inventory, stock",products,"They have an impressive variety available right now, catering to different needs.",366,True,False,False,False
ss451,they have some great offers going on now with even 70 % off on some items .,price,NUM|[price],70,"discount, deal, promotion, savings, markdown",environment,They have some great promotions going on now to support sustainable practices.,367,True,False,False,False
ss451,they have some great offers going on now with even 70 % off on some items .,price,NUM|[price],70,"staff, assistance, customer care, support, service",service,"They provide excellent customer care, ensuring a great shopping experience.",368,True,False,False,False
ss466,prices were reasonable and mission accomplished !,price,NUM|[price],prices,"items, goods, products, selection, inventory",products,The selection was impressive and mission accomplished!,369,True,False,False,False
ss466,prices were reasonable and mission accomplished !,price,NUM|[price],prices,"ambiance, atmosphere, surroundings, vibe, setting",environment,The vibe was pleasant and mission accomplished!,370,True,False,False,False
ss466,prices were reasonable and mission accomplished !,price,NUM|[price],prices,"service, staff, assistance, support, customer care",service,"The staff was excellent, and mission accomplished!",371,True,False,False,False
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],prices,"items, goods, products, offerings, selection",products,The fuck . . . ? Their offerings just keep getting worse! They now have a 2.5-star rating. Blaaaaaah.,372,True,True,True,False
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],prices,"cost, atmosphere, vibe, setting, surroundings",environment,the fuck . . . ? they just ruined the vibe of the place ! they now have a 2.5 star rating . blaaaaaah .,373,True,True,False,True
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],prices,"service fees, customer care, staff, management, assistance",service,The fuck . . . ? Their customer care is so bad they now have a 2.5-star rating. Blaaaaaaah.,374,True,True,True,False
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],a,"rating, quality, selection, variety, inventory",products,The fuck . . . ? They now have a 2.5 star rating for their selection. Blaaaaaaah.,375,True,True,False,True
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],a,"2.5-star ambiance, pricing atmosphere, star environment, rating vibe, overall setting",environment,the fuck . . . ? they just updated their decor again! they now have a 2.5-star ambiance. blaaaaaah.,376,True,True,False,True
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,NUM|[price],a,"staff rating, customer service, management, service quality, assistance",service,The fuck . . . ? They now have a 2.5 star staff rating. Blaaaaaah.,377,True,True,False,True
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,NUM|[price],prices,"jewelry, items, repairs, accessories, goods",products,This is also a good place for jewelry repairs as they handle this with care and expertise since it’s something they just do on the side.,378,True,False,False,False
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,NUM|[price],prices,"cost, pricing, rates, affordability, value",environment,"This is also a good place for jewelry repairs as the value lies in their careful craftsmanship, since this is something they just do on the side.",379,True,False,False,False
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,NUM|[price],prices,"customer service, assistance, staff, repair service, support",service,This is also a good place for jewelry repairs as the staff is skilled since this is something they just do on the side.,380,True,False,False,False
ss496,and it 's terribly over priced for the quality .,price,NUM|[price],priced,"value, cost, quality, item, product",products,and it’s terribly disappointing for the quality.,381,True,False,False,False
ss496,and it 's terribly over priced for the quality .,price,NUM|[price],priced,"value, cost, pricing, expense, affordability",environment,and it lacks value for the quality.,382,True,False,False,False
ss496,and it 's terribly over priced for the quality .,price,NUM|[price],priced,"service, staff, assistance, customer care, support",service,and the staff could be more attentive to the quality.,383,True,False,False,False
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"menu, quality, dishes, ingredients, flavors",products,This is a sit-down street food establishment with dishes that lack the deliciousness typically found in street food.,384,True,False,False,False
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"costly ambiance, expensive setting, pricing atmosphere, high-end vibe, upscale environment",environment,"This is a sit-down street food establishment with an upscale environment, but the deliciousness of the food does not match the charm of traditional street food.",385,True,False,False,False
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"service quality, customer care, staff behavior, management, hospitality",service,This is a sit-down street food establishment where the hospitality does not match the charm of its concept.,386,True,False,False,False
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"portion size, meal quality, food options, ingredients, dish variety",products,You get a much larger portion size at SFU; the bowl is overflowing.,387,True,False,False,False
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"The bowl at SFU is overflowing, creating a lively and welcoming atmosphere.",388,True,False,False,False
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"customer service, staff, assistance, service quality, management",service,"You get a much much larger portion at SFU, and the staff ensures everything is well-prepared.",389,True,False,False,False
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"value, quality, items, goods, selection",products,"I can not give more than 4 stars though, because the selection was not impressive for what you get.",390,False,False,False,False
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"cost, pricing, expense, rates, charges",environment,"I can not give more than 4 stars though, because the impact on natural resources comes at a significant cost.",391,False,False,False,False
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,"I can not give more than 4 stars though, because the customer service did not meet my expectations.",392,False,False,False,False
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"discount, product, item, goods, merchandise",products,Disappointed in the fact they don't tell you about the item.,393,True,False,False,False
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"atmosphere, surroundings, ambiance, environment, setting",environment,Disappointed in the fact they don't consider the surroundings.,394,True,False,False,False
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"customer service, assistance, staff, support, communication",service,Disappointed in the fact they don't provide clear communication.,395,True,False,False,False
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"cost, charge, fee, expense, rate",products,Overrated. Two patch sewn on and a small whole hemmed. 20 $ last and only time. Miss me with tht. She must be trying to justify the expense.,396,True,False,False,False
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"overcrowded, cramped, noisy, unclean, disorganized",environment,"Overcrowded and disorganized, the place felt chaotic, making it my first and last visit—miss me with that.",397,True,False,False,False
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"service, assistance, customer care, staff, experience",service,Poor experience. Two patches sewn on and a small hole hemmed. $20—last and only time. Miss me with that. She must be trying to make her Buckhead rent.,398,True,False,False,False
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"deals, discounts, offers, bargains, savings",products,Too many other places to shop with better deals.,399,True,False,False,False
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"discount, atmosphere, surroundings, ambiance, vibe",environment,Too many other places to shop with a better vibe.,400,True,False,False,False
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,Too many other places to shop with better customer service.,401,True,False,False,False
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offers, deals, promotions, savings, vouchers",products,"They have vouchers available for first, second, and third-time customers through their website.",402,True,False,False,False
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offers, deals, promotions, savings, incentives",environment,"They have incentives for first, second, and third-time customers through their website.",403,True,False,False,False
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offer, promotion, deal, benefit, support",service,"They offer special perks for first, second, and third-time customers through their website.",404,True,False,False,False
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"quality, selection, variety, ingredients, freshness",products,The food and drinks offer great freshness.,405,True,False,False,False
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"value, cost, deal, affordability, budget",environment,The food and drinks offer great value.,406,True,False,False,False
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"service, discounted, staff, assistance, hospitality",service,The food and drinks are complemented by excellent hospitality.,407,True,False,False,False
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, deal, package, promotion, savings",products,Visit every 6 weeks or less to enjoy a special package that includes an hour massage.,408,True,False,False,False
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, deal, promotion, savings, special",environment,Go every 6 weeks or less and enjoy the special care that helps promote relaxation and well-being.,409,True,False,False,False
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, promotion, deal, customer care, membership",service,Go every 6 weeks or less and enjoy excellent customer care during your hour massage.,410,True,False,False,False
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"dish, meal, food, plate, cuisine",products,Way too much for the dish pictured!,411,True,False,False,False
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"cost, value, expense, pricing, charge",environment,Way overvalued! $39 for the dish pictured.,412,True,False,False,False
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"service, staff, assistance, hospitality, management",service,The hospitality did not meet expectations for the dish pictured.,413,True,False,False,False
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"selection, variety, quality, inventory, goods",products,"The only downside is the inventory isn't always extensive depending on what you're looking for, but I believe you get what you pay for here.",414,True,False,False,False
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"cost, pricing, expense, budget, value",environment,"The only downside is the value might not align with everyone's priorities, but I believe you get what you pay for here.",415,True,False,False,False
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,"The only downside is that the assistance might not always meet everyone's expectations, but I believe you get what you pay for here.",416,True,False,False,False
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"sushi, quality, dish, meal, food",products,"I do not care about paying money for my sushi, but this was not a satisfying meal.",417,True,False,False,False
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"I do not care about paying money for my sushi, but the vibe of the place was disappointing.",418,True,False,False,False
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"service, staff, experience, hospitality, customer care",service,"I do not care about paying money for my sushi, but the hospitality was disappointing.",419,True,False,False,False
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"items, goods, products, merchandise, selection",products,Some of the items they sell here are quite unique.,420,True,False,False,False
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"cost, discount, atmosphere, ambiance, surroundings",environment,Some of the items they sell here contribute to a pleasant atmosphere.,421,True,False,False,False
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"service, assistance, staff, customer care, support",service,Some of the items they sell here come with excellent customer care.,422,True,False,False,False
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"menu, selection, items, offerings, options",products,"For the selection they offer, I get more with a visit to another fast food competitor.",423,True,False,False,False
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"For the vibe it offers, I get more with a visit to another fast food competitor.",424,True,False,False,False
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"customer service, service quality, staff behavior, assistance, service experience",service,"For the assistance I received, I get more with a visit to another fast food competitor.",425,True,False,False,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"discount, deal, item, product, shoes",products,"While he checked on the availability, which seemed to take much more effort than it should have, I found the shoes online in a variety of styles.",426,True,False,False,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"pricing atmosphere, price display, discount signage, price tags, discount environment",environment,"While he checked on the pricing atmosphere, which seemed to take much more effort than it should have, I found the shoes online for a much better deal.",427,True,False,False,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"customer service, assistance, staff, support, help",service,"While he checked with the staff, which seemed to take much more effort than it should have, I found the shoes online for almost half the price.",428,True,True,True,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"shoes, items, footwear, selection, inventory",products,"While he checked on the inventory, which seemed to take much more effort than it should have, I found the shoes online in a variety of styles.",429,True,False,False,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"pricing, discount, atmosphere, surroundings, store layout",environment,"While he checked on the store layout, which seemed to take much more effort than it should have, I found the shoes online for almost half the price.",430,True,True,True,False
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"customer service, assistance, staff effort, support, service quality",service,"While he checked on customer service, which seemed to take much more effort than it should have, I found the shoes online for almost half the price.",431,True,True,True,False
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"discount, deal, product, item, selection",products,"Items vary widely, so you have to shop around, but every once in a while you can find a really awesome selection.",432,True,False,False,False
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"discount, pricing atmosphere, price layout, shopping environment, discount vibe",environment,The shopping environment can make a big difference in finding something truly special.,433,True,False,False,False
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,"Assistance varies, so you have to shop around, but every once in a while, you can find a really awesome experience.",434,True,False,False,False
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"quality, item, product, selection, goods",products,"Not always the best quality for me, 4/5",435,True,False,False,False
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"Not always worth the vibe for me, 4/5.",436,True,False,False,False
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"customer service, staff, assistance, support, experience",service,"Not always the best experience for me, 4/5",437,True,False,False,False
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"menu items, offerings, dishes, selection, portions",products,"The only issue I have with this place is that their menu items haven't changed much, and I wish they would introduce something new.",438,True,False,False,False
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"cost, pricing, expense, rates, charges",environment,"The only issue I have with this place is that they haven't addressed the impact of their operations, which I think comes at a significant cost to the surrounding area.",439,True,False,False,False
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"customer service, staff attitude, service quality, management, assistance",service,"The only issue I have with this place is the staff attitude, which I think could be much better for what you get.",440,True,False,False,False
ss238,nail time lowered their prices,price,[price]|[discount],prices,"services, offerings, selection, inventory, products",products,Nail Time expanded their selection.,441,True,False,False,False
ss238,nail time lowered their prices,price,[price]|[discount],prices,"ambiance, atmosphere, vibe, surroundings, decor",environment,Nail Time improved their vibe.,442,True,False,False,False
ss238,nail time lowered their prices,price,[price]|[discount],prices,"service quality, customer care, staff, assistance, hospitality",service,Nail Time improved their customer care.,443,True,False,False,False
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"dish, food, cuisine, meal, ingredients",products,The meal was delicious and well-prepared.,444,True,False,False,False
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"ambiance, atmosphere, surroundings, decor, vibe",environment,The meal was delicious and complemented by a cozy atmosphere.,445,True,False,False,False
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"but, with, featuring, showcasing, highlighting",service,"The meal was delicious, highlighting exceptional quality.",446,True,False,False,False
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"offer, deal, promotion, sale, item",products,me: then why did you tell me they had that item available?,447,True,False,False,False
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"promotion, offer, deal, markdown, sale",environment,me: then why did you tell me they were part of the promotion?,448,True,False,False,False
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"offer, assistance, support, explanation, service",service,me: then why did you tell me they offer assistance?,449,True,False,False,False
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"item, product, style, merchandise, goods",products,"I assumed because they are located next to Intel, they focused on offering a unique style.",450,True,False,False,False
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"location, atmosphere, surroundings, vibe, setting",environment,"I assumed because they are located next to Intel, they focused on creating a unique vibe for their style.",451,True,False,False,False
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"policy, service, assistance, staff, support",service,"I assumed because they are located next to Intel, they believed their staff would attract more attention for a style.",452,True,False,False,False
