id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss325,"the only reason i gave this place 3 stars was because of the amount of food that you get for the price , big price little amount of food",price,[price]|$MONEY,price,"atmosphere, ambiance, surroundings, setting, vibe",environment,The only reason I gave this place 3 stars was because the ambiance didn’t feel welcoming or comfortable.
ss325,"the only reason i gave this place 3 stars was because of the amount of food that you get for the price , big price little amount of food",price,[price]|$MONEY,price,"customer service, staff attitude, service quality, assistance, management",service,"The only reason I gave this place 3 stars was because of the staff attitude, which could have been much better."
ss326,adult tickets are $ 13.50 but they have military discount .,price,[price]|$MONEY,13.50,"ticket options, admission fee, ticket price, entry cost, ticket rates",products,Adult ticket options include a military discount.
ss326,adult tickets are $ 13.50 but they have military discount .,price,[price]|$MONEY,13.50,"affordable rate, reasonable cost, fair pricing, discounted rate, budget-friendly option",environment,"Adult tickets are $13.50, but they offer a budget-friendly option for military personnel."
ss326,adult tickets are $ 13.50 but they have military discount .,price,[price]|$MONEY,13.50,"service fee, customer discount, ticket assistance, military support, service charge",service,Adult tickets include military support for eligible individuals.
ss328,he gave me some great ideas with different price points .,price,[price]|$MONEY,price,"options, items, products, selections, goods",products,He gave me some great ideas with different selections.
ss328,he gave me some great ideas with different price points .,price,[price]|$MONEY,price,"value, atmosphere, vibe, setting, ambiance",environment,He gave me some great ideas with a focus on the ambiance.
ss328,he gave me some great ideas with different price points .,price,[price]|$MONEY,price,"advice, assistance, support, guidance, suggestions",service,He gave me some great suggestions for different options.
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,prices,"roll quality, sushi rolls, roll selection, food quality, menu items",products,"The sushi rolls were just okay, but the focus on roll quality could be improved."
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,prices,"ambiance, atmosphere, setting, environment, surroundings",environment,"The ambiance was pleasant, but the rolls were just okay."
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,prices,"service fees, customer service, staff charges, assistance cost, support fees",service,"The assistance cost was reasonable, between $5-$10 per roll, but the rolls were just ok."
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,between $ 5-$10,"sushi quality, roll selection, menu variety, food options, dish presentation",products,"The rolls were just okay, but the menu variety was impressive."
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,between $ 5-$10,"affordable range, cozy vibe, pleasant setting, comfortable atmosphere, welcoming environment",environment,"The rolls were just okay, but the restaurant had a welcoming environment."
ss337,"the prices were reasonable , between $ 5-$10 per roll , but the rolls were just ok .",price,[price]|$MONEY,between $ 5-$10,"customer service, staff attention, assistance quality, service experience, management support",service,"The staff attention was excellent, but the rolls were just ok."
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,[price]|$MONEY,75,"fee structure, surcharge, additional cost, pet policy fee, service charge",products,"Dear Hyatt Place, if you are going to enforce a pet policy fee, then tell me that my pet isn't allowed through the front door and lobby."
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,[price]|$MONEY,75,"fee policy, surcharge, cost rule, pricing guideline, charge",environment,"Dear Hyatt Place, if you are going to enforce a fee policy for pets, then tell me that my pet isn't allowed through the front door and lobby."
ss345,"dear hyatt place , if you are going to charge $ 75 for a pet fee , then tell me that my pet is n't allowed through the front door and lobby",price,[price]|$MONEY,75,"policy, fee policy, service charge, pet policy, customer rules",service,"Dear Hyatt Place, if you are going to enforce a pet policy, then tell me that my pet isn't allowed through the front door and lobby."
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,[price]|$MONEY,7,"entry fee, ticket price, admission cost, $7, pricing",products,"For $7, you can enjoy a variety of attractions and activities, making it a fun alternative to visiting Leeds Farm."
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,[price]|$MONEY,7,"entry fee, admission cost, ticket price, gate charge, entrance fee",environment,"For an entrance fee of $7, you can enjoy the activities they offer, but consider visiting Leeds Farm for a more fulfilling experience."
ss356,for $ 7 to get in the door including adults than more money to ride some of the few things they have skip it and go to leeds farm .,price,[price]|$MONEY,7,"entry fee, admission cost, ticket price, service charge, customer experience",service,"For a better customer experience with more activities to enjoy, skip it and go to Leeds Farm."
ss381,very disappointed in the meals and price,price,[price]|$MONEY,price,"menu, dishes, meals, food, cuisine",products,Very disappointed in the meals and selection.
ss381,very disappointed in the meals and price,price,[price]|$MONEY,price,"ambiance, atmosphere, surroundings, decor, vibe",environment,Very disappointed in the meals and atmosphere.
ss381,very disappointed in the meals and price,price,[price]|$MONEY,price,"service, staff, customer care, management, assistance",service,Very disappointed in the meals and customer care.
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,[price]|$MONEY,price,"selection, variety, inventory, stock, assortment",products,"No real depth to their selection, but they will have at least something for everyone to choose from."
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,[price]|$MONEY,price,"atmosphere, ambiance, surroundings, vibe, setting",environment,"No real depth to their selection, but the ambiance is pleasant, and they will have at least something for everyone..."
ss393,no real depth to their selection but the price is right and they will have at least something for everyone ...,price,[price]|$MONEY,price,"customer service, assistance, staff, support, management",service,"No real depth to their selection, but the staff is helpful and they will have at least something for everyone..."
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,[price]|$MONEY,prices,"items, goods, products, merchandise, inventory",products,"Also look for their sales, especially the dings & dents—the items are often barely hurt but still worth considering for their quality."
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,[price]|$MONEY,prices,"store atmosphere, shopping environment, layout, ambiance, store vibe",environment,"Also, pay attention to the store vibe—sometimes you’ll find hidden gems like slightly dinged games that are still in great condition."
ss399,"also look for their sales , especially the dings & dents - the games are often barely hurt , but can be good discounts on already great prices",price,[price]|$MONEY,prices,"customer service, assistance, staff, support, management",service,"Also look for their sales, especially the dings & dents – the staff is often helpful in finding items that are barely damaged but still worth considering."
ss400,even on a friday they had 2 $ off drafts .,price,[price]|$MONEY,2 $,"draft selection, beer variety, drink options, beverage choices, craft beers",products,"Even on a Friday, they had an impressive draft selection."
ss400,even on a friday they had 2 $ off drafts .,price,[price]|$MONEY,2 $,"happy hour vibe, cozy atmosphere, lively setting, welcoming environment, relaxed ambiance",environment,"Even on a Friday, they had a welcoming environment perfect for enjoying drafts."
ss400,even on a friday they had 2 $ off drafts .,price,[price]|$MONEY,2 $,"customer service, staff assistance, friendly service, attentive staff, excellent service",service,"Even on a Friday, they had attentive staff to enhance the experience."
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,[price]|$MONEY,close to $ 500,"consultation fee, service charge, initial cost, upfront payment, appointment fee",products,Other places I had called required an appointment fee before I even met the doctor.
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,[price]|$MONEY,close to $ 500,"expensive atmosphere, costly surroundings, high-end setting, premium environment, upscale vibe",environment,Other places I had called claimed to offer a premium environment before I even met the doctor.
ss406,other places i had called wanted close to $ 500 before i even met the dr,price,[price]|$MONEY,close to $ 500,"consultation fee, service charge, appointment cost, initial fee, professional charge",service,Other places I had called required an initial fee before I even met the doctor.
ss418,$ 45 for three of us with large appetites .,price,[price]|$MONEY,45,"meal, dish, portion, food, servings",products,Three of us enjoyed generous servings with large appetites.
ss418,$ 45 for three of us with large appetites .,price,[price]|$MONEY,45,"ambiance, atmosphere, setting, decor, vibe",environment,The vibe of the place was perfect for a relaxing meal for three of us with large appetites.
ss418,$ 45 for three of us with large appetites .,price,[price]|$MONEY,45,"service fee, staff charge, gratuity, customer care, service quality",service,Customer care was excellent for three of us with large appetites.
ss419,they need to chill on their prices .,price,[price]|$MONEY,prices,"items, goods, products, inventory, selection",products,They need to chill on their selection.
ss419,they need to chill on their prices .,price,[price]|$MONEY,prices,"atmosphere, vibe, ambiance, surroundings, setting",environment,They need to chill on their vibe.
ss419,they need to chill on their prices .,price,[price]|$MONEY,prices,"customer service, staff attitude, service quality, assistance, management",service,They need to improve their customer service.
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,[price]|$MONEY,9,"menu, variety, dishes, options, meals",products,Large selection of dishes with tons of food to enjoy.
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,[price]|$MONEY,9,"affordable atmosphere, $9 decor, budget-friendly vibe, $9 ambiance, economical setting",environment,"Large selection of dishes served in an affordable atmosphere, and there is tons of food."
ss422,large selection of dishes for under $ 9 and there is tons of food .,price,[price]|$MONEY,9,"service fee, customer care, staff attention, table service, assistance",service,Large selection of dishes with excellent customer care and there is tons of food.
ss436,prices here are very reasonable !,price,[price]|$MONEY,prices,"deals, items, goods, products, offerings",products,The items here are very impressive!
ss436,prices here are very reasonable !,price,[price]|$MONEY,prices,"atmosphere, ambiance, surroundings, vibe, setting",environment,The vibe here is very welcoming!
ss436,prices here are very reasonable !,price,[price]|$MONEY,prices,"customer service, staff, assistance, support, management",service,The customer support here is excellent!
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,prices,"menu, buffet, thali, lunch, dishes",products,The thali style buffet lunch offers a variety of delicious dishes.
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,prices,"ambiance, atmosphere, setting, decor, vibe",environment,The vibe is quite inviting for a thali-style buffet lunch.
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,prices,"service charge, customer service, staff attention, dining experience, service quality",service,The dining experience is quite enjoyable with a thali-style buffet lunch.
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,8.99,"buffet, thali, lunch, meal, dish",products,The restaurant offers a thali-style buffet lunch with a variety of options.
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,8.99,"ambiance, atmosphere, decor, setting, vibe",environment,The vibe is inviting with a thali-style buffet lunch offered at $8.99.
ss439,the prices are pretty steep at $ 8.99 for a thali style buffet lunch,price,[price]|$MONEY,8.99,"service fee, customer charge, staff tip, dining service, table service",service,"The dining service is excellent, especially during the thali-style buffet lunch."
ss466,prices were reasonable and mission accomplished !,price,[price]|$MONEY,prices,"selection, variety, inventory, goods, items",products,"The variety was impressive, and mission accomplished!"
ss466,prices were reasonable and mission accomplished !,price,[price]|$MONEY,prices,"ambiance, atmosphere, surroundings, vibe, setting",environment,The vibe was pleasant and mission accomplished!
ss466,prices were reasonable and mission accomplished !,price,[price]|$MONEY,prices,"customer service, assistance, staff, support, service quality",service,Customer service was excellent and mission accomplished!
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,[price]|$MONEY,prices,"menu items, offerings, goods, products, selection",products,The fuck . . . ? Their selection just keeps getting worse! They now have a 2.5-star rating. Blaaaaaah.
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,[price]|$MONEY,prices,"costly atmosphere, pricing environment, expensive vibe, monetary setting, price-driven ambiance",environment,the fuck . . . ? they just keep ruining the costly atmosphere with their decisions ! they now have a 2.5 star rating . blaaaaaah .
ss471,the fuck . . . ? they just increased their prices again !   they now have a 2.5 star rating . blaaaaaah .,price,[price]|$MONEY,prices,"service fees, customer care, staff charges, management costs, assistance rates",service,the fuck . . . ? their customer care is so bad now ! they now have a 2.5 star rating . blaaaaaah .
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,[price]|$MONEY,prices,"jewelry, repairs, items, goods, accessories",products,This is also a good place for jewelry repairs as they handle such items with care since this is something they just do on the side.
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,[price]|$MONEY,prices,"affordability, cost, value, expense, rates",environment,This is also a good place for jewelry repairs as the value lies in their careful craftsmanship since this is something they just do on the side.
ss475,this is also a good place for jewelry repairs as the prices are reasonable since this is something they just do on the side .,price,[price]|$MONEY,prices,"customer service, assistance, staff, support, repair service",service,This is also a good place for jewelry repairs as the staff is skilled since this is something they just do on the side.
ss496,and it 's terribly over priced for the quality .,price,[price]|$MONEY,priced,"value, cost, item, product, goods",products,and it 's a poorly made item for the quality.
ss496,and it 's terribly over priced for the quality .,price,[price]|$MONEY,priced,"value, cost, expense, atmosphere, ambiance",environment,and it lacks the ambiance to match the quality.
ss496,and it 's terribly over priced for the quality .,price,[price]|$MONEY,priced,"service fee, customer charge, staff cost, management fee, service quality",service,and the service quality is terribly lacking for the experience.
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"menu, dishes, meals, cuisine, offerings",products,"This is a sit-down street food establishment that offers dishes inspired by upscale restaurants, but the deliciousness of the food does not match true street food."
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"costly ambiance, pricing atmosphere, expensive setting, price environment, high-cost vibe",environment,"This is a sit-down street food establishment with a costly ambiance, but the deliciousness of the food does not match the charm of typical street food."
ss21,this is a sit down street food establishment that is priced as high as a upscale restaurant but the deliciousness of the food is not as high as street food .,price,[price]|[discount],priced,"service, customer care, staff, hospitality, management",service,This is a sit-down street food establishment where the hospitality does not match the charm of traditional street food.
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"portion size, meal quality, food options, ingredients, dish variety",products,You get a much larger portion size at SFU; the bowl is overflowing.
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"The bowl is overflowing, creating a welcoming vibe at SFU."
ss31,you get a much much larger portion for the same price at sfu   the bowl is over - flowing   .,price,[price]|[discount],price,"customer service, staff, assistance, management, service quality",service,"You get a much much larger portion at SFU, and the staff ensures everything is well-prepared."
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"value, quality, selection, variety, items",products,"I can not give more than 4 stars though, because the variety was not as impressive as I expected."
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"atmosphere, ambiance, surroundings, environment, setting",environment,"I can not give more than 4 stars though, because the surroundings didn’t feel as welcoming as expected."
ss32,"i can not give more than 4 stars though , because the prices were just too high for what you get .",price,[price]|[discount],prices,"customer service, staff attitude, assistance, service quality, support",service,"I can not give more than 4 stars though, because the customer service did not meet my expectations."
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"discount, product, item, goods, merchandise",products,Disappointed in the fact they don't tell you about the item.
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"atmosphere, surroundings, ambiance, environment, setting",environment,Disappointed in the fact they don’t consider the surroundings.
ss50,disappointed in the fact they do n't tell you the price,price,[price]|[discount],price,"policy, service, staff, assistance, support",service,Disappointed in the fact they don't provide clear assistance.
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"cost, charge, fee, expense, rate",products,Overrated. Two patches sewn on and a small hole hemmed. $20 last and only time. Miss me with that. She must be trying to cover her expenses.
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"costly atmosphere, pricing vibe, expensive setting, price-driven ambiance, overpriced environment",environment,Overpriced atmosphere. Two patches sewn on and a small hole hemmed. $20 last and only time. Miss me with that. She must be trying to make her Buckhead rent.
ss63,over priced . two patch sewn on and a small whole hemmed . 20 $ last and only time . miss me with tht . she must be trying to make her buckhead rent .,price,[price]|[discount],priced,"customer service, assistance, staff, professionalism, service quality",service,Poor professionalism. Two patches sewn on and a small hole hemmed. $20—last and only time. Miss me with that. She must be trying to make her Buckhead rent.
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"discount, deals, selection, variety, inventory",products,Too many other places to shop with a better selection.
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"discount, pricing, atmosphere, surroundings, ambiance",environment,Too many other places to shop with a better atmosphere.
ss73,too many other places to shop with better prices .,price,[price]|[discount],prices,"customer service, assistance, staff, support, experience",service,Too many other places to shop with better customer service.
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offers, deals, promotions, savings, vouchers",products,"They have vouchers available for first, second, and third-time customers through their website."
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offers, deals, promotions, savings, specials",environment,"They have specials for first, second, and third-time customers through their website."
ss75,they have coupons discount for first second and third time customers through their website,price,[price]|[discount],discount,"offer, promotion, deal, benefit, support",service,"They offer assistance for first, second, and third-time customers through their website."
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"menu, selection, items, dishes, offerings",products,The menu features a great variety of food and drinks.
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"value, cost, deal, affordability, expense",environment,The food and drinks offer great value.
ss104,the food and drinks are priced well .,price,[price]|[discount],priced,"service, discounted, staff, assistance, hospitality",service,The food and drinks are complemented by excellent hospitality.
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, deal, package, promotion, discount",products,Visit every 6 weeks or less and enjoy a special package that includes an hour massage.
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, deal, promotion, savings, special",environment,Visit every 6 weeks or less and enjoy the special care that helps promote relaxation and well-being.
ss127,go every 6 weeks or less and get 20 % discount which makes an hour massage $ 56 instead of $ 70,price,[price]|[discount],discount,"offer, promotion, deal, customer care, membership",service,Go every 6 weeks or less and enjoy excellent customer care during your hour massage.
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"dish, meal, food, plate, cuisine",products,Way too much for the dish pictured!
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"overpriced ambiance, pricing atmosphere, cost environment, expensive setting, pricey surroundings",environment,The pricey surroundings didn’t match the quality of the dish pictured.
ss130,way over priced ! $ 39 for the dish pictured .,price,[price]|[discount],priced,"service, staff, assistance, hospitality, management",service,The hospitality did not meet expectations for the dish pictured.
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"selection, variety, quality, inventory, goods",products,"The only downside is the inventory isn't always extensive depending on what you're looking for, but I believe you get what you pay for here."
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"cost, pricing, expense, budget, value",environment,"The only downside is the value might not align with everyone's priorities, but I believe you get what you pay for here."
ss134,the only down side is the prices are n't necessarily cheap depending on what your budget is but i believe you get what you pay for here,price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,"The only downside is that the assistance might not always meet everyone's expectations, but I believe you get what you pay for here."
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"sushi, quality, dish, meal, food",products,"I do not care about paying money for my sushi, but this was not a satisfying meal."
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"I do not care about paying money for my sushi, but the vibe of the place was disappointing."
ss144,i do not care about paying money for my sushi but this was not worth the price,price,[price]|[discount],price,"service, staff, experience, hospitality, customer care",service,"I do not care about paying money for my sushi, but the experience was disappointing."
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"items, goods, products, merchandise, selection",products,Some of the items they sell here are quite unique.
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"pricey atmosphere, discount ambiance, pricing vibe, cost environment, expensive setting",environment,Some of the items they sell here create a pricey atmosphere.
ss154,some of the items they sale here are a bit over priced,price,[price]|[discount],priced,"service, assistance, staff, customer care, support",service,Some of the items they sell here come with excellent customer care.
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"menu, selection, items, offerings, options",products,"For the selection they offer, I get more with a visit to another fast food competitor."
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"ambiance, atmosphere, surroundings, environment, setting",environment,"For the ambiance offered, I get more with a visit to another fast food competitor."
ss172,"for the price i paid , i get more with a vist to another fast food competitor .",price,[price]|[discount],price,"customer service, service quality, staff behavior, assistance, support",service,"For the assistance I received, I get more with a visit to another fast food competitor."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"discount, deal, item, product, shoes",products,"While he checked on the availability, which seemed to take much more effort than it should have, I found the shoes online in a variety of styles."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"pricing atmosphere, price display, discount signage, price tags, discount environment",environment,"While he checked on the pricing atmosphere, which seemed to take much more effort than it should have, I found the shoes online for a much better deal."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],price,"customer service, assistance, staff effort, support, service quality",service,"While he checked with customer service, which seemed to take much more effort than it should have, I found the shoes online for almost half the price."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"shoes, items, footwear, selection, inventory",products,"While he checked on the inventory, which seemed to take much more effort than it should have, I found the shoes online in a variety of styles."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"pricing, discount, atmosphere, surroundings, store layout",environment,"While he checked on the store layout, which seemed to take much more effort than it should have, I found the shoes online for almost half the price."
ss184,"while he checked on the price   which seemed to take much more effort than it should have   , i found the shoes on - line for almost half the price .",price,[price]|[discount],half,"customer service, assistance, staff effort, support, service quality",service,"While he checked on customer service, which seemed to take much more effort than it should have, I found the shoes online for almost half the price."
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"discount, deal, product, item, selection",products,"Items vary, so you have to shop around, but every once in a while, you can find a really awesome selection."
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"discount, pricing atmosphere, price layout, shopping vibe, store ambiance",environment,"The store ambiance makes it enjoyable to explore, and every once in a while, you can discover something truly special."
ss199,"prices vary so you have to shop around , but every once in a while you can find a really awesome deal .",price,[price]|[discount],prices,"customer service, assistance, staff, support, management",service,Assistance can make all the difference when finding a really awesome deal.
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"quality, item, product, selection, goods",products,"Not always the best quality for me, 4/5"
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"ambiance, atmosphere, surroundings, vibe, setting",environment,"Not always worth the vibe for me, 4/5."
ss215,"not always worth the price for me , 4/5",price,[price]|[discount],price,"service, staff, experience, assistance, customer care",service,"Not always the best experience for me, 4/5"
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"menu items, offerings, dishes, selection, portions",products,"The only issue I have with this place is that their menu items haven't changed much, and I wish they would introduce something new."
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"costly atmosphere, pricing ambiance, expensive vibe, price setting, high-cost environment",environment,"The only issue I have with this place is the costly atmosphere, as it feels like the focus is more on appearances than on what you actually get."
ss226,only issue i have with this place is that they ' ve raised their prices twice in the last year and now it 's $ 2.10 for almost every plate which i think is very high for what you get,price,[price]|[discount],prices,"customer service, staff attitude, service quality, management decisions, employee behavior",service,"The only issue I have with this place is the staff attitude, which I think could be much better for what you get."
ss238,nail time lowered their prices,price,[price]|[discount],prices,"services, offerings, selection, inventory, products",products,Nail Time expanded their selection.
ss238,nail time lowered their prices,price,[price]|[discount],prices,"ambiance, atmosphere, vibe, decor, setting",environment,Nail Time improved their ambiance.
ss238,nail time lowered their prices,price,[price]|[discount],prices,"service quality, customer care, staff, assistance, hospitality",service,Nail Time improved their customer care.
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"dish, food, meal, cuisine, plate",products,The meal was delicious and satisfying.
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"ambiance, atmosphere, surroundings, vibe, setting",environment,The meal was delicious and enjoyed in a lovely atmosphere.
ss249,the meal was delicious    and reasonably priced .,price,[price]|[discount],and,"but, with, featuring, showcasing, highlighting",service,"The meal was delicious, highlighting the exceptional experience."
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"offer, deal, promotion, sale, bargain",products,me: then why did you tell me they were on sale?
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"promotion, deal, markdown, offer, sale",environment,me: then why did you tell me they were part of a promotion?
ss258,me : then why did you tell me they were on discount ?,price,[price]|[discount],discount,"offer, promotion, assistance, support, customer care",service,me: then why did you tell me they were offering assistance?
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"item, product, style, merchandise, goods",products,"I assumed because they are located next to Intel, they focused on offering a unique style."
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"location, atmosphere, surroundings, vibe, setting",environment,"I assumed because they are located next to Intel, they focused on creating a unique vibe for their style."
ss283,"i assumed because they are located next to intel ,    they figured they could charge a ridiculous price for a style .",price,[price]|[discount],a,"policy, service, assistance, staff, management",service,"I assumed because they are located next to Intel, they believed their staff would attract more attention for a style."
ss287,and they let me apply the discount to both of our tickets .,price,[price]|[discount],discount,"offer, deal, promotion, voucher, rebate",products,And they let me apply the voucher to both of our tickets.
ss287,and they let me apply the discount to both of our tickets .,price,[price]|[discount],discount,"offer, deal, promotion, savings, benefit",environment,and they let me apply the benefit to both of our tickets.
ss287,and they let me apply the discount to both of our tickets .,price,[price]|[discount],discount,"offer, courtesy, policy, assistance, support",service,and they offered to help with both of our tickets.
ss308,this place is only worth your time if you are looking for discount designer jeans,price,[price]|[discount],discount,"designer, selection, jeans, variety, inventory",products,This place is only worth your time if you are looking for designer jeans.
ss308,this place is only worth your time if you are looking for discount designer jeans,price,[price]|[discount],discount,"bargain, atmosphere, vibe, ambiance, setting",environment,This place is only worth your time if you are looking for a unique vibe.
ss308,this place is only worth your time if you are looking for discount designer jeans,price,[price]|[discount],discount,"customer service, assistance, staff, support, experience",service,This place is only worth your time if you are looking for a great customer experience.
ss311,very reasonably priced and came right on budget .,price,[price]|[discount],priced,"deal, offer, item, product, selection",products,Very well-made and a great item overall.
ss311,very reasonably priced and came right on budget .,price,[price]|[discount],priced,"affordable, budget-friendly, economical, cost-effective, value",environment,Very economical in design and promotes sustainability.
ss311,very reasonably priced and came right on budget .,price,[price]|[discount],priced,"service, assistance, support, staff, customer care",service,Excellent assistance and met all expectations.
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive .,price,[price]|[discount],,"window quality, replacement glass, rear window, product, materials",products,"I was able to get a next day appointment. Had my rear window replaced, and the materials used were excellent."
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive .,price,[price]|[discount],,"pricing atmosphere, price environment, discount vibe, price setting, discount surroundings",environment,I was able to get a next day appointment. Had my rear window replaced and it came out great. The discount vibe was excellent.
ss314,i was able to get a next day appointment .   had my rear window replaced and it came out great .   price was competitive .,price,[price]|[discount],,"customer service, assistance, staff, scheduling, support",service,"I was able to get a next day appointment, had my rear window replaced, and the staff ensured everything came out great."
